collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,198,138,60,0.13,0.18,0.076,102170,62614,39556,0.040,0.062,0.025,0.0051,0.0072,0.0,0.0,0.0,0.0,0.43,0.37,0.58
PORTFOLIO RECOVERY ASSOCIATES LLC,143,41,102,0.092,0.054,0.13,144856,57773,87084,0.056,0.058,0.055,0.014,0.0,0.020,0.0,0.0,0.0,0.50,0.46,0.52
HOUSING AUTHORITY OF NEW ALBANY INDIANA,123,17,106,0.079,0.022,0.13,10226,6182,4044,0.0040,0.0062,0.0026,0.024,0.059,0.019,0.0,0.0,0.0,0.41,0.71,0.37
MIDLAND CREDIT MANAGEMENT INC,102,53,49,0.066,0.070,0.062,70636,25003,45634,0.027,0.025,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.15,0.59
CAPITAL ONE BANK (USA) NA,88,73,15,0.057,0.096,0.019,188458,174002,14457,0.073,0.17,0.0092,0.023,0.014,0.067,0.0,0.0,0.0,0.51,0.55,0.33
JEFFERSON CAPITAL SYSTEMS LLC,59,16,43,0.038,0.021,0.054,49251,21111,28140,0.019,0.021,0.018,0.017,0.0,0.023,0.0,0.0,0.0,0.36,0.31,0.37
DISCOVER BANK,58,40,18,0.037,0.053,0.023,112515,69119,43396,0.044,0.069,0.027,0.034,0.025,0.056,0.0,0.0,0.0,0.36,0.30,0.50
SERVICE FINANCIAL COMPANY,51,25,26,0.033,0.033,0.033,228556,36394,192162,0.089,0.036,0.12,0.059,0.080,0.038,0.0,0.0,0.0,0.43,0.16,0.69
CROWN ASSET MANAGEMENT LLC,34,25,9,0.022,0.033,0.011,38790,30763,8027,0.015,0.031,0.0051,0.059,0.040,0.11,0.0,0.0,0.0,0.68,0.56,1.0
CAVALRY SPV I LLC,32,15,17,0.021,0.020,0.022,31489,7192,24297,0.012,0.0072,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.47,0.82
CITIBANK NA,26,8,18,0.017,0.011,0.023,79896,26211,53685,0.031,0.026,0.034,0.077,0.0,0.11,0.0,0.0,0.0,0.85,0.63,0.94
BANK OF AMERICA NA,26,14,12,0.017,0.018,0.015,57390,30316,27074,0.022,0.030,0.017,0.12,0.071,0.17,0.0,0.0,0.0,0.54,0.43,0.67
