collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,13,1,12,15.7%,20.0%,15.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,23.1%,0.0%,25.0%,92.3%,100.0%,91.7%
MIDLAND CREDIT MANAGEMENT INC,13,1,12,15.7%,20.0%,15.4%,0,0,0,0.0%,0.0%,0.0%,7.7%,0.0%,8.3%,30.8%,0.0%,33.3%,92.3%,100.0%,91.7%
PORTFOLIO RECOVERY ASSOCIATES LLC,10,0,10,12.0%,0.0%,12.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,70.0%,0.0%,70.0%,100.0%,0.0%,100.0%
MADISON MEDICAL CENTER -FABERBRAND,8,0,8,9.6%,0.0%,10.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,37.5%,0.0%,37.5%,87.5%,0.0%,87.5%
MADISON MEDICAL CENTER,7,1,6,8.4%,20.0%,7.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,14.3%,0.0%,16.7%,100.0%,100.0%,100.0%
MIDLAND FUNDING LLC,4,0,4,4.8%,0.0%,5.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
BARCLAYS BANK DELAWARE,3,0,3,3.6%,0.0%,3.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAVALRY SPV I LLC,3,1,2,3.6%,20.0%,2.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,100.0%,100.0%,100.0%
CARROLL COUNTY MEMORIAL HOSPITAL,2,0,2,2.4%,0.0%,2.6%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ST LOUIS UNIVERSITY,2,0,2,2.4%,0.0%,2.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
