collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,138,80,58,0.22,0.28,0.17,0,0,0,0.0,0.0,0.0,0.022,0.013,0.034,0.40,0.40,0.40,0.96,0.94,0.98
CAPITAL REGION MEDICAL CENTER,84,16,68,0.13,0.056,0.20,0,0,0,0.0,0.0,0.0,0.024,0.063,0.015,0.40,0.13,0.47,0.99,0.94,1.0
PORTFOLIO RECOVERY ASSOCIATES LLC,66,19,47,0.10,0.066,0.14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.23,1.0,1.0,1.0
MIDLAND CREDIT MANAGEMENT INC,51,23,28,0.081,0.080,0.081,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.39,0.50,0.96,0.91,1.0
CAPITAL ONE BANK (USA) NA,24,17,7,0.038,0.059,0.020,0,0,0,0.0,0.0,0.0,0.042,0.059,0.0,0.38,0.41,0.29,0.88,0.82,1.0
CAVALRY SPV I LLC,20,10,10,0.032,0.035,0.029,0,0,0,0.0,0.0,0.0,0.20,0.30,0.10,0.35,0.30,0.40,0.95,0.90,1.0
MIDLAND CREDIT MANAGEMENT INC A CORP,18,8,10,0.029,0.028,0.029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.25,0.40,1.0,1.0,1.0
CITIBANK NA,14,4,10,0.022,0.014,0.029,0,0,0,0.0,0.0,0.0,0.14,0.25,0.10,0.29,0.0,0.40,0.93,0.75,1.0
MIDLAND FUNDING LLC,14,4,10,0.022,0.014,0.029,0,0,0,0.0,0.0,0.0,0.071,0.0,0.10,0.29,0.0,0.40,1.0,1.0,1.0
JEFFERSON CAPITAL SYSTEMS LLC,13,8,5,0.021,0.028,0.015,0,0,0,0.0,0.0,0.0,0.23,0.38,0.0,0.38,0.38,0.40,0.92,0.88,1.0
BANK OF AMERICA NA,12,7,5,0.019,0.024,0.015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.43,0.20,1.0,1.0,1.0
JP MORGAN CHASE BANK NA,9,5,4,0.014,0.017,0.012,0,0,0,0.0,0.0,0.0,0.11,0.0,0.25,0.33,0.60,0.0,1.0,1.0,1.0
CONSUMER ADJUSTMENT COMPANY INC,7,2,5,0.011,0.0070,0.015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.40,1.0,1.0,1.0
MIDLAND CREDIT MANAGEMENT INC A CORPORATION,7,5,2,0.011,0.017,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.50,1.0,1.0,1.0
TD BANK USA NA,6,5,1,0.0095,0.017,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.40,0.0,1.0,1.0,1.0
MOBERLY HOSPITAL COMPANY LLC,6,2,4,0.0095,0.0070,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.50,1.0,1.0,1.0
SUN LOAN COMPANY MISSOURI INC,6,6,0,0.0095,0.021,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.0,0.0
ONEMAIN FINANCIAL GROUP LLC SUCCESSOR BY MERGER TO ONEMAIN,5,0,5,0.0079,0.0,0.015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.40,1.0,0.0,1.0
THE CALLAWAY BANK,5,2,3,0.0079,0.0070,0.0087,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.50,0.67,1.0,1.0,1.0
LA CROSSE LUMBER COMPANY / MAIN,4,1,3,0.0063,0.0035,0.0087,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.67,1.0,1.0,1.0
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,4,1,3,0.0063,0.0035,0.0087,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.33,1.0,1.0,1.0
CASH LINK USA LLC D/B/A CASH LINK USA,4,3,1,0.0063,0.010,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.67,0.0,1.0,1.0,1.0
CAPITAL REGION MEDICAL CENTER D/B/A CAPITAL REGION PHYSICIAN,4,0,4,0.0063,0.0,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
KIRKSVILLE MISSOURI HOSPITAL COMPANY LLC,3,1,2,0.0048,0.0035,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NCB MANAGEMENT SERVICES INC,3,2,1,0.0048,0.0070,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
PYOD LLC A LIMITED LIABILITY COMPANY,3,3,0,0.0048,0.010,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,1.0,1.0,0.0
CMMP SURGICAL CENTER LLC,3,3,0,0.0048,0.010,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0
HERMANN AREA DISTRICT HOSPITAL,2,1,1,0.0032,0.0035,0.0029,0,0,0,0.0,0.0,0.0,0.50,0.0,1.0,0.50,1.0,0.0,1.0,1.0,1.0
WOMEN'S WELLNESS CENTER INC,2,0,2,0.0032,0.0,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
SECOND ROUND LP,2,1,1,0.0032,0.0035,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0,1.0,1.0,1.0
CLEAR RECOVERY INC,2,0,2,0.0032,0.0,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
WAKEFIELD & ASSOCIATES INC,2,0,2,0.0032,0.0,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
WORLD FINANCE CORP,2,0,2,0.0032,0.0,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
CREDIT CORP SOLUTIONS INC A CORPORATION,2,0,2,0.0032,0.0,0.0058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
CONSUMER COLLECTION MANAGEMENT INC,2,1,1,0.0032,0.0035,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,1.0,1.0,1.0,1.0
FOUR SEASONS LAKESITES POA INC,2,1,1,0.0032,0.0035,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.0,1.0,1.0,1.0
JPMORGAN CHASE BANK NA,2,1,1,0.0032,0.0035,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.0,1.0,1.0,1.0
UNITED SECURITY BANK,2,1,1,0.0032,0.0035,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CVI SGP-CO ACQUISITION TRUST,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
VELOCITY INVESTMENTS LLC A LIMITED LIABILITY COMPANY,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
EASY CASH ASAP LLC,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CENTERPOINTE HOSPITAL OF COLUMBIA LLC,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0,1.0,1.0,0.0
CASH LINK USA LLC,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
MIDLAND CREDIT MANAGEMENT INC A CORP ASSIGNEE OF FCNB/SPIEGL,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
CREDIT CORP SOLUTIONS INC,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0
FREEMAN HEALTH SYSTEM,2,2,0,0.0032,0.0070,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0,1.0,1.0,0.0
SC DIESEL LLC,1,0,1,0.0016,0.0,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ONEMAIN FINANCIAL GROUP LLC,1,0,1,0.0016,0.0,0.0029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
