collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,104,65,39,0.20,0.23,0.16,0,0,0,0.0,0.0,0.0,0.019,0.015,0.026,0.41,0.38,0.46,0.81,0.72,0.95
MIDLAND CREDIT MANAGEMENT INC,78,41,37,0.15,0.14,0.15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.59,0.62,0.94,0.88,1.0
PORTFOLIO RECOVERY ASSOCIATES LLC,38,15,23,0.072,0.052,0.095,0,0,0,0.0,0.0,0.0,0.053,0.067,0.043,0.21,0.13,0.26,0.97,0.93,1.0
JEFFERSON CAPITAL SYSTEMS LLC,18,12,6,0.034,0.042,0.025,0,0,0,0.0,0.0,0.0,0.056,0.083,0.0,0.56,0.58,0.50,1.0,1.0,1.0
CAPITAL ONE BANK (USA) NA,17,14,3,0.032,0.049,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.43,0.33,0.94,0.93,1.0
CITIBANK NA,15,11,4,0.028,0.038,0.017,0,0,0,0.0,0.0,0.0,0.20,0.27,0.0,0.20,0.18,0.25,0.80,0.82,0.75
BANK OF AMERICA NA,13,6,7,0.025,0.021,0.029,0,0,0,0.0,0.0,0.0,0.077,0.0,0.14,0.31,0.17,0.43,0.92,1.0,0.86
WAKEFIELD & ASSOCIATES INC,13,9,4,0.025,0.031,0.017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.25,0.77,0.67,1.0
RAY COUNTY MEMORIAL HOSPITAL,12,2,10,0.023,0.0070,0.041,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.30,0.92,0.50,1.0
CAVALRY SPV 1 LLC / ST LOUIS,11,6,5,0.021,0.021,0.021,0,0,0,0.0,0.0,0.0,0.091,0.17,0.0,0.36,0.33,0.40,0.82,0.67,1.0
CAVALRY SPV I LLC,10,3,7,0.019,0.010,0.029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20,0.0,0.29,0.80,0.33,1.0
CREDIT CORP SOLUTIONS INC,10,7,3,0.019,0.024,0.012,0,0,0,0.0,0.0,0.0,0.10,0.14,0.0,0.70,0.71,0.67,1.0,1.0,1.0
MIDLAND FUNDING LLC ST LOUIS,9,0,9,0.017,0.0,0.037,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,1.0,0.0,1.0
PORTFOLIO RECOVERY,9,5,4,0.017,0.017,0.017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.25,0.56,0.20,1.0
CARROLL COUNTY MEMORIAL HOSPITAL,9,4,5,0.017,0.014,0.021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CASH LINK USA LLC,8,3,5,0.015,0.010,0.021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.33,0.60,1.0,1.0,1.0
CLEAR RECOVERY INC,8,5,3,0.015,0.017,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.40,0.0,1.0,1.0,1.0
JP MORGAN CHASE BANK NA,6,4,2,0.011,0.014,0.0083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.25,0.0,1.0,1.0,1.0
MIDLAND FUNDING LLC WEST DES MOINES,5,0,5,0.0095,0.0,0.021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.40,1.0,0.0,1.0
ONEMAIN FINANCIAL GROUP LLC,5,2,3,0.0095,0.0070,0.012,0,0,0,0.0,0.0,0.0,0.20,0.0,0.33,0.20,0.50,0.0,0.80,0.50,1.0
EASY CASH ASAP LLC,5,5,0,0.0095,0.017,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.60,0.0,0.80,0.80,0.0
MIDLAND FUNDING LLC SAN DIEGO,4,1,3,0.0076,0.0035,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.33,1.0,1.0,1.0
WORLD FINANCE CORP,4,0,4,0.0076,0.0,0.017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
