collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,59,7,52,0.22,0.33,0.21,0,0,0,0.0,0.0,0.0,0.051,0.0,0.058,0.47,0.29,0.50,1.0,1.0,1.0
MIDLAND CREDIT MANAGEMENT INC,55,3,52,0.20,0.14,0.21,0,0,0,0.0,0.0,0.0,0.018,0.0,0.019,0.31,0.33,0.31,1.0,1.0,1.0
PORTFOLIO RECOVERY ASSOCIATES LLC,30,0,30,0.11,0.0,0.12,0,0,0,0.0,0.0,0.0,0.067,0.0,0.067,0.43,0.0,0.43,1.0,0.0,1.0
MIDLAND FUNDING LLC,21,3,18,0.077,0.14,0.072,0,0,0,0.0,0.0,0.0,0.048,0.0,0.056,0.43,0.33,0.44,1.0,1.0,1.0
CAVALRY SPV I LLC,13,1,12,0.048,0.048,0.048,0,0,0,0.0,0.0,0.0,0.077,0.0,0.083,0.31,0.0,0.33,1.0,1.0,1.0
CITIBANK NA,11,1,10,0.040,0.048,0.040,0,0,0,0.0,0.0,0.0,0.27,1.0,0.20,0.091,0.0,0.10,1.0,1.0,1.0
PORTFOLIO RECOVERY ASSOCAITES LLC,9,1,8,0.033,0.048,0.032,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.50,1.0,1.0,1.0
BANK OF AMERICA NA,9,2,7,0.033,0.095,0.028,0,0,0,0.0,0.0,0.0,0.33,0.0,0.43,0.22,0.0,0.29,1.0,1.0,1.0
JEFFERSON CAPITAL SYSTEMS LLC,7,0,7,0.026,0.0,0.028,0,0,0,0.0,0.0,0.0,0.14,0.0,0.14,0.29,0.0,0.29,1.0,0.0,1.0
CAPITAL ONE BANK (USA) NA,7,0,7,0.026,0.0,0.028,0,0,0,0.0,0.0,0.0,0.14,0.0,0.14,0.43,0.0,0.43,1.0,0.0,1.0
PORTFOLIO RECOVERY,5,0,5,0.018,0.0,0.020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.60,0.0,0.60,1.0,0.0,1.0
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,4,0,4,0.015,0.0,0.016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,1.0
MEEK LUMBER YARD LLC,3,0,3,0.011,0.0,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.0
FARMERS PRODUCE EXCHANGE OF LEBANON,3,0,3,0.011,0.0,0.012,0,0,0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.0,0.33,1.0,0.0,1.0
CONSUMER ADJUSTMENT CO INC,3,0,3,0.011,0.0,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,1.0
JP MORGAN CHASE BANK NA,2,1,1,0.0074,0.048,0.0040,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
BARCLAYS BANK DELAWARE,2,0,2,0.0074,0.0,0.0080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VELOCITY INVESTMENTS LLC,2,0,2,0.0074,0.0,0.0080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ABSOLUTE RESOLUTIONS INVESTMENTS LL,2,0,2,0.0074,0.0,0.0080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
