collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
PORTFOLIO RECOVERY ASSOCIATES LLC,118,53,65,0.13,0.11,0.15,111996,36625,75372,0.058,0.060,0.057,0.034,0.038,0.031,0.0,0.0,0.0,0.42,0.32,0.51
LVNV FUNDING LLC,112,71,41,0.12,0.15,0.095,46932,20268,26665,0.024,0.033,0.020,0.036,0.042,0.024,0.0,0.0,0.0,0.29,0.21,0.41
MIDLAND CREDIT MANAGEMENT INC,87,48,39,0.096,0.10,0.090,69217,20278,48938,0.036,0.033,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.17,0.62
JEFFERSON CAPITAL SYSTEMS LLC,49,22,27,0.054,0.046,0.063,48455,16143,32312,0.025,0.027,0.024,0.020,0.045,0.0,0.0,0.0,0.0,0.53,0.50,0.56
DISCOVER BANK,48,37,11,0.053,0.078,0.026,103389,66452,36938,0.054,0.11,0.028,0.10,0.11,0.091,0.0,0.0,0.0,0.46,0.38,0.73
CAPITAL ONE BANK (USA) NA,47,34,13,0.052,0.072,0.030,67518,48214,19304,0.035,0.080,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.56,0.38
CITIBANK NA,30,10,20,0.033,0.021,0.046,46649,9537,37112,0.024,0.016,0.028,0.23,0.0,0.35,0.0,0.0,0.0,0.63,0.40,0.75
ONEMAIN FINANCIAL GROUP LLC,29,18,11,0.032,0.038,0.026,166792,97080,69711,0.087,0.16,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.56,0.64
CAVALRY SPV I LLC,19,12,7,0.021,0.025,0.016,35675,27760,7915,0.019,0.046,0.0060,0.16,0.083,0.29,0.0,0.0,0.0,0.53,0.58,0.43
DRIVE NOW AUTO CREDIT COMPANY INC,19,13,6,0.021,0.027,0.014,92597,36381,56216,0.048,0.060,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.23,0.83
SAC FINANCE INC,18,9,9,0.020,0.019,0.021,126737,38626,88111,0.066,0.064,0.067,0.056,0.11,0.0,0.0,0.0,0.0,0.61,0.44,0.78
UNIFUND CCR LLC,18,3,15,0.020,0.0063,0.035,9066,0,9066,0.0047,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.60
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,16,6,10,0.018,0.013,0.023,59718,14215,45504,0.031,0.023,0.034,0.063,0.0,0.10,0.0,0.0,0.0,0.69,0.50,0.80
CROWN ASSET MANAGEMENT LLC,12,3,9,0.013,0.0063,0.021,25839,1552,24287,0.013,0.0026,0.018,0.083,0.0,0.11,0.0,0.0,0.0,0.83,0.67,0.89
SNOW & SAUERTEIG LLP,11,4,7,0.012,0.0084,0.016,66335,0,66335,0.034,0.0,0.050,0.091,0.0,0.14,0.0,0.0,0.0,0.36,0.0,0.57
MIDLAND FUNDING LLC,11,1,10,0.012,0.0021,0.023,7951,0,7951,0.0041,0.0,0.0060,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.50
SECOND ROUND SUB LLC,11,1,10,0.012,0.0021,0.023,15385,0,15385,0.0080,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.90
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,9,2,7,0.0099,0.0042,0.016,22051,6112,15938,0.011,0.010,0.012,0.11,0.0,0.14,0.0,0.0,0.0,0.56,1.0,0.43
CREDIT ACCEPTANCE CORP.,8,5,3,0.0088,0.011,0.0070,30698,7570,23128,0.016,0.013,0.017,0.13,0.20,0.0,0.0,0.0,0.0,0.50,0.20,1.0
COMMUNITYWIDE FEDERAL CREDIT UNION,8,3,5,0.0088,0.0063,0.012,21095,12998,8097,0.011,0.021,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,0.20
DNF ASSOCIATES LLC,8,8,0,0.0088,0.017,0.0,3045,3045,0,0.0016,0.0050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.50,0.0
DUKES HEALTH SYSTEM LLC,7,4,3,0.0077,0.0084,0.0070,14284,0,14284,0.0074,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.33
AUTOVEST LLC OF INDIANA,7,6,1,0.0077,0.013,0.0023,18120,15818,2302,0.0094,0.026,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.67,1.0
TD BANK USA NA,6,5,1,0.0066,0.011,0.0023,10809,8600,2208,0.0056,0.014,0.0017,0.33,0.40,0.0,0.0,0.0,0.0,0.67,0.60,1.0
BANK OF AMERICA NA,6,4,2,0.0066,0.0084,0.0046,20884,7774,13110,0.011,0.013,0.0099,0.33,0.50,0.0,0.0,0.0,0.0,0.67,0.50,1.0
