collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
MIDLAND CREDIT MANAGEMENT INC,44,19,25,0.14,0.12,0.16,51002,8109,42893,0.076,0.044,0.089,0.023,0.0,0.040,0.0,0.0,0.0,0.52,0.26,0.72
LVNV FUNDING LLC,41,28,13,0.13,0.17,0.081,17066,13499,3567,0.026,0.073,0.0074,0.049,0.036,0.077,0.0,0.0,0.0,0.39,0.43,0.31
PORTFOLIO RECOVERY ASSOCIATES LLC,27,8,19,0.084,0.050,0.12,26204,5217,20987,0.039,0.028,0.043,0.037,0.13,0.0,0.0,0.0,0.0,0.63,0.25,0.79
CAPITAL ONE BANK (USA) NA,22,18,4,0.068,0.11,0.025,40464,40464,0,0.061,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.67,0.25
JEFFERSON CAPITAL SYSTEMS LLC,17,1,16,0.053,0.0062,0.099,36238,1867,34371,0.054,0.010,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.0,0.81
DISCOVER BANK,14,7,7,0.043,0.043,0.043,23431,12363,11068,0.035,0.067,0.023,0.29,0.0,0.57,0.0,0.0,0.0,0.43,0.57,0.29
CROWN ASSET MANAGEMENT LLC,13,9,4,0.040,0.056,0.025,10681,8029,2651,0.016,0.043,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.78,0.75
PARKE COUNTY EMS,12,3,9,0.037,0.019,0.056,4176,0,4176,0.0063,0.0,0.0087,0.083,0.0,0.11,0.0,0.0,0.0,0.58,0.33,0.67
MIDLAND FUNDING LLC,10,1,9,0.031,0.0062,0.056,6281,0,6281,0.0094,0.0,0.013,0.10,0.0,0.11,0.0,0.0,0.0,0.50,0.0,0.56
CITIBANK NA,10,6,4,0.031,0.037,0.025,31533,5465,26068,0.047,0.029,0.054,0.30,0.17,0.50,0.0,0.0,0.0,0.50,0.33,0.75
THE MORRIS PLAN COMPANY OF TERRE HAUTE INC,9,5,4,0.028,0.031,0.025,38059,0,38059,0.057,0.0,0.079,0.11,0.0,0.25,0.0,0.0,0.0,0.33,0.0,0.75
SAC FINANCE INC,9,6,3,0.028,0.037,0.019,16142,7522,8619,0.024,0.041,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.17,0.67
SYNCHRONY BANK,6,6,0,0.019,0.037,0.0,2620,2620,0,0.0039,0.014,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.33,0.33,0.0
BANK OF AMERICA NA,5,2,3,0.016,0.012,0.019,59796,16913,42883,0.090,0.091,0.089,0.20,0.50,0.0,0.0,0.0,0.0,0.80,1.0,0.67
CAPITAL ONE NA,4,4,0,0.012,0.025,0.0,13556,13556,0,0.020,0.073,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.75,0.75,0.0
ONEMAIN FINANCIAL GROUP LLC,3,1,2,0.0093,0.0062,0.012,21890,0,21890,0.033,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.50
NO PLAINTIFF FOUND,3,1,2,0.0093,0.0062,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.50
