collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,35,26,9,0.17,0.19,0.12,16238,11829,4409,0.035,0.055,0.018,0.029,0.038,0.0,0.0,0.0,0.0,0.26,0.23,0.33
MIDLAND CREDIT MANAGEMENT INC,21,13,8,0.10,0.097,0.11,35194,20584,14610,0.076,0.095,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.38,0.63
PORTFOLIO RECOVERY ASSOCIATES LLC,20,9,11,0.097,0.067,0.15,14811,2543,12268,0.032,0.012,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.11,0.73
CITIBANK NA,12,6,6,0.058,0.045,0.082,19253,10573,8680,0.042,0.049,0.035,0.33,0.33,0.33,0.0,0.0,0.0,0.67,0.67,0.67
DISCOVER BANK,11,9,2,0.053,0.067,0.027,15893,0,15893,0.034,0.0,0.064,0.091,0.0,0.50,0.0,0.0,0.0,0.36,0.22,1.0
JEFFERSON CAPITAL SYSTEMS LLC,10,6,4,0.048,0.045,0.055,16681,11569,5112,0.036,0.054,0.021,0.10,0.0,0.25,0.0,0.0,0.0,0.50,0.50,0.50
CAPITAL ONE BANK (USA) NA,7,6,1,0.034,0.045,0.014,9281,4696,4585,0.020,0.022,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.17,1.0
MIDLAND FUNDING LLC,5,0,5,0.024,0.0,0.068,3123,0,3123,0.0067,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MARINER FINANCE LLC SUCCESSOR IN INTEREST TO PERSONAL FINANCE COMPANY LLC,4,0,4,0.019,0.0,0.055,13624,0,13624,0.029,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MARINER FINANCE LLC,4,2,2,0.019,0.015,0.027,16597,7819,8778,0.036,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
