collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,51,12,39,17.8%,26.1%,16.2%,0,0,0,0%,0%,0%,3.9%,8.3%,2.6%,45.1%,41.7%,46.2%,92.2%,83.3%,94.9%
midland credit management inc,41,4,37,14.3%,8.7%,15.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,61.0%,50.0%,62.2%,100.0%,100.0%,100.0%
portfolio recovery associates llc,26,3,23,9.1%,6.5%,9.5%,0,0,0,0%,0%,0%,3.8%,0.0%,4.3%,26.9%,33.3%,26.1%,100.0%,100.0%,100.0%
ray county memorial hospital,11,1,10,3.8%,2.2%,4.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,27.3%,0.0%,30.0%,90.9%,0.0%,100.0%
midland funding llc st louis,9,0,9,3.1%,0.0%,3.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,55.6%,0%,55.6%,100.0%,0%,100.0%
bank of america na,8,1,7,2.8%,2.2%,2.9%,0,0,0,0%,0%,0%,12.5%,0.0%,14.3%,37.5%,0.0%,42.9%,87.5%,100.0%,85.7%
cavalry spv 1 llc / st louis,8,3,5,2.8%,6.5%,2.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,37.5%,33.3%,40.0%,87.5%,66.7%,100.0%
cavalry spv i llc,7,0,7,2.4%,0.0%,2.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,28.6%,0%,28.6%,100.0%,0%,100.0%
jefferson capital systems llc,7,1,6,2.4%,2.2%,2.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,57.1%,100.0%,50.0%,100.0%,100.0%,100.0%
citibank na,6,2,4,2.1%,4.3%,1.7%,0,0,0,0%,0%,0%,16.7%,50.0%,0.0%,16.7%,0.0%,25.0%,66.7%,50.0%,75.0%
cash link usa llc,6,1,5,2.1%,2.2%,2.1%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,60.0%,100.0%,100.0%,100.0%
wakefield & associates inc,6,2,4,2.1%,4.3%,1.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,100.0%,25.0%,100.0%,100.0%,100.0%
midland funding llc west des moines,5,0,5,1.7%,0.0%,2.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
carroll county memorial hospital,5,0,5,1.7%,0.0%,2.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
onemain financial group llc,5,2,3,1.7%,4.3%,1.2%,0,0,0,0%,0%,0%,20.0%,0.0%,33.3%,20.0%,50.0%,0.0%,80.0%,50.0%,100.0%
portfolio recovery,4,0,4,1.4%,0.0%,1.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
world finance corp,4,0,4,1.4%,0.0%,1.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
capital one bank (usa) na,3,0,3,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
cardinal loans llc,3,1,2,1.0%,2.2%,0.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,33.3%,100.0%,0.0%,100.0%,100.0%,100.0%
midland funding llc san diego,3,0,3,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
credit corp solutions inc,3,0,3,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
jp morgan chase bank na,3,1,2,1.0%,2.2%,0.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
clear recovery inc,3,0,3,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
john fitzgibbon memorial hospital,3,0,3,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
absolute resolutions investments inc,3,0,3,1.0%,0.0%,1.2%,0,0,0,0%,0%,0%,33.3%,0%,33.3%,33.3%,0%,33.3%,100.0%,0%,100.0%
jefferson capital systems llc / chicago,2,0,2,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
