collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,491,115,376,20.1%,30.8%,18.2%,0,0,0,0%,0%,0%,2.6%,2.6%,2.7%,35.6%,30.4%,37.2%,99.6%,99.1%,99.7%
portfolio recovery associates llc,408,26,382,16.7%,7.0%,18.5%,0,0,0,0%,0%,0%,6.4%,11.5%,6.0%,31.1%,26.9%,31.4%,98.8%,96.2%,99.0%
midland credit management inc,396,67,329,16.2%,18.0%,15.9%,0,0,0,0%,0%,0%,6.3%,7.5%,6.1%,42.9%,29.9%,45.6%,96.5%,89.6%,97.9%
cavalry spv i llc,140,17,123,5.7%,4.6%,6.0%,0,0,0,0%,0%,0%,7.1%,5.9%,7.3%,29.3%,11.8%,31.7%,95.7%,70.6%,99.2%
midland funding llc,139,9,130,5.7%,2.4%,6.3%,0,0,0,0%,0%,0%,7.2%,0.0%,7.7%,32.4%,22.2%,33.1%,98.6%,100.0%,98.5%
bank of america na,91,12,79,3.7%,3.2%,3.8%,0,0,0,0%,0%,0%,8.8%,0.0%,10.1%,39.6%,41.7%,39.2%,98.9%,100.0%,98.7%
citibank na,74,18,56,3.0%,4.8%,2.7%,0,0,0,0%,0%,0%,17.6%,11.1%,19.6%,20.3%,22.2%,19.6%,95.9%,88.9%,98.2%
mm finance llc,74,8,66,3.0%,2.1%,3.2%,0,0,0,0%,0%,0%,2.7%,12.5%,1.5%,45.9%,37.5%,47.0%,98.6%,100.0%,98.5%
jp morgan chase bank na,45,13,32,1.8%,3.5%,1.5%,0,0,0,0%,0%,0%,13.3%,15.4%,12.5%,31.1%,30.8%,31.3%,93.3%,84.6%,96.9%
capital one bank usa na,41,0,41,1.7%,0.0%,2.0%,0,0,0,0%,0%,0%,4.9%,0%,4.9%,29.3%,0%,29.3%,100.0%,0%,100.0%
jefferson capital systems llc,41,11,30,1.7%,2.9%,1.5%,0,0,0,0%,0%,0%,9.8%,9.1%,10.0%,34.1%,27.3%,36.7%,95.1%,81.8%,100.0%
absolute resolutions investments llc,38,5,33,1.6%,1.3%,1.6%,0,0,0,0%,0%,0%,5.3%,0.0%,6.1%,39.5%,40.0%,39.4%,97.4%,100.0%,97.0%
wakefield and associates inc,37,1,36,1.5%,0.3%,1.7%,0,0,0,0%,0%,0%,2.7%,0.0%,2.8%,51.4%,100.0%,50.0%,100.0%,100.0%,100.0%
onemain financial group llc,36,7,29,1.5%,1.9%,1.4%,0,0,0,0%,0%,0%,2.8%,0.0%,3.4%,44.4%,28.6%,48.3%,94.4%,71.4%,100.0%
lester e cox medical centers,34,0,34,1.4%,0.0%,1.6%,0,0,0,0%,0%,0%,5.9%,0%,5.9%,44.1%,0%,44.1%,97.1%,0%,97.1%
cash link usa llc,25,5,20,1.0%,1.3%,1.0%,0,0,0,0%,0%,0%,4.0%,20.0%,0.0%,44.0%,20.0%,50.0%,100.0%,100.0%,100.0%
