collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
PERRY COUNTY MEMORIAL HOSPITAL,116,0,116,38.8%,0.0%,40.6%,0,0,0,0.0%,0.0%,0.0%,0.9%,0.0%,0.9%,40.5%,0.0%,40.5%,98.3%,0.0%,98.3%
PORTFOLIO RECOVERY ASSOCIATES LLC,18,1,17,6.0%,7.7%,5.9%,0,0,0,0.0%,0.0%,0.0%,11.1%,0.0%,11.8%,44.4%,100.0%,41.2%,100.0%,100.0%,100.0%
LVNV FUNDING LLC,14,1,13,4.7%,7.7%,4.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,42.9%,0.0%,46.2%,92.9%,0.0%,100.0%
MIDLAND CREDIT MANAGEMENT INC,12,0,12,4.0%,0.0%,4.2%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
CREDIT BUREAU SERVICES INC,12,0,12,4.0%,0.0%,4.2%,0,0,0,0.0%,0.0%,0.0%,8.3%,0.0%,8.3%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
PERRY COUNTY HEALTH SYSTEMS D/B/A PERRY COUNTY MEMORIAL HOSP,11,0,11,3.7%,0.0%,3.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,45.5%,0.0%,45.5%,100.0%,0.0%,100.0%
SOUTHEAST MISSOURI HOSPITAL ASSOCIATION,9,3,6,3.0%,23.1%,2.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,55.6%,33.3%,66.7%,100.0%,100.0%,100.0%
MADISON MEDICAL CENTER,9,0,9,3.0%,0.0%,3.1%,0,0,0,0.0%,0.0%,0.0%,11.1%,0.0%,11.1%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
PERRY COUNTY MEMORIAL HOSPITAL PETITIONER,9,0,9,3.0%,0.0%,3.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,44.4%,0.0%,44.4%,100.0%,0.0%,100.0%
CAVALRY SPV I LLC,6,1,5,2.0%,7.7%,1.7%,0,0,0,0.0%,0.0%,0.0%,16.7%,0.0%,20.0%,33.3%,0.0%,40.0%,83.3%,100.0%,80.0%
MIDLAND FUNDING LLC,5,1,4,1.7%,7.7%,1.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,0.0%,25.0%,80.0%,0.0%,100.0%
JP MORGAN CHASE BANK NA,5,0,5,1.7%,0.0%,1.7%,0,0,0,0.0%,0.0%,0.0%,20.0%,0.0%,20.0%,20.0%,0.0%,20.0%,80.0%,0.0%,80.0%
BANK OF AMERICA NA,4,0,4,1.3%,0.0%,1.4%,0,0,0,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
CBS INC AAO PERRY COUNTY MEMORIAL HOSPITAL,4,0,4,1.3%,0.0%,1.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,75.0%,100.0%,0.0%,100.0%
CREDIT BUREAU SERVICES INC A/A/O PERRY CO MEMORIAL HOSPITAL,4,0,4,1.3%,0.0%,1.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
