collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
MIDWESTERN HEALTH MANAGEMENT INC,31,12,19,60.8%,63.2%,59.4%,0,0,0,0.0%,0.0%,0.0%,3.2%,0.0%,5.3%,22.6%,0.0%,36.8%,77.4%,41.7%,100.0%
LVNV FUNDING LLC,6,3,3,11.8%,15.8%,9.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,83.3%,66.7%,100.0%
PORTFOLIO RECOVERY ASSOCIATES LLC,4,1,3,7.8%,5.3%,9.4%,0,0,0,0.0%,0.0%,0.0%,25.0%,0.0%,33.3%,25.0%,0.0%,33.3%,75.0%,0.0%,100.0%
MIDWESTERN HEALTH MANAGEMENT INC - C/O DAVID SCHMITT,2,0,2,3.9%,0.0%,6.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
HARRISON COUNTY COMMUNITY HOSPITAL,2,0,2,3.9%,0.0%,6.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
SUMMERS MOTORS INC,1,0,1,2.0%,0.0%,3.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,1,0,1,2.0%,0.0%,3.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MIDLAND FUNDING LLC,1,0,1,2.0%,0.0%,3.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAVALRY SPV I LLC,1,1,0,2.0%,5.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%
CITIBANK NA,1,1,0,2.0%,5.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
AGRILAND FS INC PETITIONER,1,1,0,2.0%,5.3%,0.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
