collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
KIRKSVILLE MISSOURI HOSPITAL COMPANY LLC,597,236,361,0.66,0.58,0.73,0,0,0,0.0,0.0,0.0,0.025,0.021,0.028,0.28,0.23,0.32,0.87,0.67,1.0
LVNV FUNDING LLC,70,49,21,0.078,0.12,0.043,0,0,0,0.0,0.0,0.0,0.057,0.041,0.095,0.30,0.22,0.48,0.70,0.57,1.0
MIDLAND CREDIT MANAGEMENT INC,39,16,23,0.043,0.040,0.047,0,0,0,0.0,0.0,0.0,0.077,0.0,0.13,0.41,0.19,0.57,0.92,0.81,1.0
PORTFOLIO RECOVERY ASSOCIATES LLC,27,14,13,0.030,0.035,0.026,0,0,0,0.0,0.0,0.0,0.037,0.0,0.077,0.15,0.21,0.077,0.74,0.50,1.0
CAPITAL ONE BANK (USA) NA,15,11,4,0.017,0.027,0.0081,0,0,0,0.0,0.0,0.0,0.27,0.36,0.0,0.20,0.18,0.25,0.67,0.55,1.0
MIDLAND FUNDING LLC,13,8,5,0.014,0.020,0.010,0,0,0,0.0,0.0,0.0,0.077,0.13,0.0,0.38,0.25,0.60,0.62,0.38,1.0
CAVALRY SPV I LLC,12,5,7,0.013,0.012,0.014,0,0,0,0.0,0.0,0.0,0.33,0.20,0.43,0.17,0.20,0.14,0.75,0.40,1.0
MOBERLY HOSPITAL COMPANY LLC,9,3,6,0.010,0.0074,0.012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.89,0.67,1.0
KIRKSVILLE MISSOURI HOSP. CO. D/B/A N.E. REGIONAL MED. CEN.,9,2,7,0.010,0.0050,0.014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.50,0.29,1.0,1.0,1.0
BANK OF AMERICA NA,7,3,4,0.0078,0.0074,0.0081,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.75,0.71,0.33,1.0
PORTFOLIO RECOVERY ASSOCIATES,6,1,5,0.0067,0.0025,0.010,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,1.0,0.40,1.0,1.0,1.0
CITIBANK NA,6,2,4,0.0067,0.0050,0.0081,0,0,0,0.0,0.0,0.0,0.17,0.0,0.25,0.33,0.50,0.25,1.0,1.0,1.0
JEFFERSON CAPITAL SYSTEMS LLC,5,4,1,0.0056,0.0099,0.0020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.50,0.0,1.0,1.0,1.0
