collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,13,2,11,19.4%,14.3%,20.8%,0,0,0,0%,0%,0%,15.4%,0.0%,18.2%,53.8%,0.0%,63.6%,100.0%,100.0%,100.0%
midland credit management inc,12,6,6,17.9%,42.9%,11.3%,0,0,0,0%,0%,0%,8.3%,0.0%,16.7%,8.3%,0.0%,16.7%,75.0%,66.7%,83.3%
portfolio recovery assoc llc,6,0,6,9.0%,0.0%,11.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,83.3%,0%,83.3%,100.0%,0%,100.0%
cavalry spv i llc,4,2,2,6.0%,14.3%,3.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,25.0%,0.0%,50.0%,75.0%,50.0%,100.0%
midland funding llc,4,0,4,6.0%,0.0%,7.5%,0,0,0,0%,0%,0%,25.0%,0%,25.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
bank of america na,3,0,3,4.5%,0.0%,5.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
portfolio recovery associates llc,3,1,2,4.5%,7.1%,3.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,33.3%,100.0%,0.0%,100.0%,100.0%,100.0%
citibank na,2,0,2,3.0%,0.0%,3.8%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
community memorial hospital district,2,0,2,3.0%,0.0%,3.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
golden valley memorial hospital,2,0,2,3.0%,0.0%,3.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cooperative association no. 52 d/b/a bolivar farmers,2,0,2,3.0%,0.0%,3.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
mm finance llc,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
capital one bank (usa) na,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bourland james ldds,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
j & m accounts llc,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
accel loans llc,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
sandia resolution company llc,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cedar county memorial hospital,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
freeman neosho hospital,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
onemain financial group llc,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
osage valley electric cooperative association,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
freeman health system,1,0,1,1.5%,0.0%,1.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
world acceptance corp,1,1,0,1.5%,7.1%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%
td bank usa na,1,1,0,1.5%,7.1%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
jefferson capital systems llc,1,1,0,1.5%,7.1%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
