collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
poplar bluff regional medical center,40,1,39,42.1%,10.0%,45.9%,0,0,0,0%,0%,0%,7.5%,0.0%,7.7%,25.0%,100.0%,23.1%,97.5%,100.0%,97.4%
poplar bluff regional medical center llc,15,5,10,15.8%,50.0%,11.8%,0,0,0,0%,0%,0%,6.7%,0.0%,10.0%,26.7%,20.0%,30.0%,100.0%,100.0%,100.0%
lvnv funding llc,10,2,8,10.5%,20.0%,9.4%,0,0,0,0%,0%,0%,10.0%,0.0%,12.5%,50.0%,50.0%,50.0%,90.0%,100.0%,87.5%
cavalry spv i llc,5,0,5,5.3%,0.0%,5.9%,0,0,0,0%,0%,0%,40.0%,0%,40.0%,20.0%,0%,20.0%,80.0%,0%,80.0%
midland credit management inc,5,1,4,5.3%,10.0%,4.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,60.0%,100.0%,50.0%,100.0%,100.0%,100.0%
portfolio recovery associates llc,4,0,4,4.2%,0.0%,4.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
jp morgan chase bank na,2,0,2,2.1%,0.0%,2.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
capital one bank (usa) na,2,0,2,2.1%,0.0%,2.4%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery assoc.,2,0,2,2.1%,0.0%,2.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
bank of america na,2,0,2,2.1%,0.0%,2.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
credit bureau services,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
pbrmcllc d/b/a poplar bl. reg med cntr,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
citibank na,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
midland funding,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,0.0%
credit corp solutions inc,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
absolute resolutions investments llc,1,0,1,1.1%,0.0%,1.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
white river health system inc,1,1,0,1.1%,10.0%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
