collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
freeman health system,1041,168,873,41.9%,42.1%,41.9%,0,0,0,0%,0%,0%,5.5%,6.0%,5.4%,37.9%,29.2%,39.6%,94.8%,85.1%,96.7%
lvnv funding llc,261,50,211,10.5%,12.5%,10.1%,0,0,0,0%,0%,0%,8.0%,4.0%,9.0%,42.1%,42.0%,42.2%,97.7%,92.0%,99.1%
midland credit management inc,223,43,180,9.0%,10.8%,8.6%,0,0,0,0%,0%,0%,12.6%,11.6%,12.8%,41.3%,32.6%,43.3%,92.4%,79.1%,95.6%
portfolio recovery associates llc,198,40,158,8.0%,10.0%,7.6%,0,0,0,0%,0%,0%,8.6%,5.0%,9.5%,31.3%,22.5%,33.5%,96.0%,92.5%,96.8%
portfolio recovery associates llc a limited liability co,93,0,93,3.7%,0.0%,4.5%,0,0,0,0%,0%,0%,16.1%,0%,16.1%,31.2%,0%,31.2%,98.9%,0%,98.9%
midland funding llc,87,2,85,3.5%,0.5%,4.1%,0,0,0,0%,0%,0%,2.3%,0.0%,2.4%,36.8%,50.0%,36.5%,97.7%,50.0%,98.8%
mm finance llc,82,4,78,3.3%,1.0%,3.7%,0,0,0,0%,0%,0%,4.9%,0.0%,5.1%,51.2%,50.0%,51.3%,98.8%,100.0%,98.7%
cavalry spv i llc,68,14,54,2.7%,3.5%,2.6%,0,0,0,0%,0%,0%,17.6%,14.3%,18.5%,33.8%,42.9%,31.5%,92.6%,71.4%,98.1%
citibank na,36,5,31,1.4%,1.3%,1.5%,0,0,0,0%,0%,0%,22.2%,20.0%,22.6%,13.9%,0.0%,16.1%,94.4%,80.0%,96.8%
freeman neosho hospital,33,2,31,1.3%,0.5%,1.5%,0,0,0,0%,0%,0%,3.0%,0.0%,3.2%,48.5%,100.0%,45.2%,97.0%,100.0%,96.8%
freeman health systems,32,1,31,1.3%,0.3%,1.5%,0,0,0,0%,0%,0%,3.1%,0.0%,3.2%,53.1%,0.0%,54.8%,100.0%,100.0%,100.0%
jefferson capital systems llc,27,5,22,1.1%,1.3%,1.1%,0,0,0,0%,0%,0%,22.2%,20.0%,22.7%,37.0%,40.0%,36.4%,88.9%,60.0%,95.5%
capital one bank (usa) na,21,0,21,0.8%,0.0%,1.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,14.3%,0%,14.3%,100.0%,0%,100.0%
onemain financial group llc,15,1,14,0.6%,0.3%,0.7%,0,0,0,0%,0%,0%,20.0%,0.0%,21.4%,40.0%,0.0%,42.9%,100.0%,100.0%,100.0%
consumer adjustment company inc,15,0,15,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,6.7%,0%,6.7%,33.3%,0%,33.3%,100.0%,0%,100.0%
absolute resolutions investments llc,15,1,14,0.6%,0.3%,0.7%,0,0,0,0%,0%,0%,13.3%,0.0%,14.3%,13.3%,0.0%,14.3%,80.0%,0.0%,85.7%
midland credit management inc a corporation,15,12,3,0.6%,3.0%,0.1%,0,0,0,0%,0%,0%,6.7%,8.3%,0.0%,33.3%,33.3%,33.3%,86.7%,83.3%,100.0%
td bank usa na,14,8,6,0.6%,2.0%,0.3%,0,0,0,0%,0%,0%,14.3%,12.5%,16.7%,35.7%,50.0%,16.7%,85.7%,75.0%,100.0%
bank of america,12,1,11,0.5%,0.3%,0.5%,0,0,0,0%,0%,0%,16.7%,0.0%,18.2%,33.3%,0.0%,36.4%,100.0%,100.0%,100.0%
jp morgan chase bank na,11,4,7,0.4%,1.0%,0.3%,0,0,0,0%,0%,0%,36.4%,50.0%,28.6%,18.2%,0.0%,28.6%,81.8%,75.0%,85.7%
