collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
portfolio recovery associates llc,469,16,453,16.3%,5.1%,17.7%,0,0,0,0.0%,0.0%,0%,7.0%,6.3%,7.1%,26.7%,18.8%,26.9%,98.3%,93.8%,98.5%
midland credit management inc,428,48,380,14.9%,15.4%,14.9%,0,0,0,0.0%,0.0%,0%,13.3%,8.3%,13.9%,38.8%,43.8%,38.2%,93.9%,91.7%,94.2%
lvnv funding llc,393,62,331,13.7%,19.9%,12.9%,0,0,0,0.0%,0.0%,0%,8.7%,3.2%,9.7%,34.1%,32.3%,34.4%,97.7%,90.3%,99.1%
cavalry spv i llc,172,30,142,6.0%,9.6%,5.6%,0,0,0,0.0%,0.0%,0%,22.7%,16.7%,23.9%,27.9%,20.0%,29.6%,94.8%,76.7%,98.6%
bank of america na,140,17,123,4.9%,5.4%,4.8%,0,0,0,0.0%,0.0%,0%,15.7%,11.8%,16.3%,24.3%,23.5%,24.4%,92.1%,100.0%,91.1%
midland funding llc,124,3,121,4.3%,1.0%,4.7%,0,0,0,0.0%,0.0%,0%,13.7%,0.0%,14.0%,33.9%,0.0%,34.7%,94.4%,100.0%,94.2%
citibank na,109,16,93,3.8%,5.1%,3.6%,0,0,0,0.0%,0.0%,0%,14.7%,25.0%,12.9%,25.7%,12.5%,28.0%,94.5%,75.0%,97.8%
capital one bank (usa) na,78,1,77,2.7%,0.3%,3.0%,0,0,0,0.0%,0.0%,0%,7.7%,100.0%,6.5%,11.5%,0.0%,11.7%,97.4%,100.0%,97.4%
jp morgan chase bank na,65,15,50,2.3%,4.8%,2.0%,0,0,0,0.0%,0.0%,0%,20.0%,6.7%,24.0%,26.2%,20.0%,28.0%,86.2%,60.0%,94.0%
absolute resolutions investments llc,54,2,52,1.9%,0.6%,2.0%,0,0,0,0.0%,0.0%,0%,16.7%,50.0%,15.4%,33.3%,50.0%,32.7%,98.1%,100.0%,98.1%
jefferson capital systems llc,33,4,29,1.1%,1.3%,1.1%,0,0,0,0.0%,0.0%,0%,12.1%,0.0%,13.8%,48.5%,25.0%,51.7%,93.9%,75.0%,96.6%
onemain financial group llc,32,6,26,1.1%,1.9%,1.0%,0,0,0,0.0%,0.0%,0%,9.4%,16.7%,7.7%,25.0%,16.7%,26.9%,96.9%,83.3%,100.0%
st. luke's hospital,26,0,26,0.9%,0.0%,1.0%,0,0,0,0.0%,0.0%,0%,11.5%,0%,11.5%,19.2%,0%,19.2%,100.0%,0%,100.0%
midwest ent centre p.c.,23,3,20,0.8%,1.0%,0.8%,0,0,0,0.0%,0.0%,0%,8.7%,0.0%,10.0%,34.8%,66.7%,30.0%,100.0%,100.0%,100.0%
little hills healthcare llc,22,2,20,0.8%,0.6%,0.8%,0,0,0,0.0%,0.0%,0%,4.5%,50.0%,0.0%,50.0%,0.0%,55.0%,100.0%,100.0%,100.0%
