collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,104,68,36,0.16,0.19,0.13,22415,19208,3207,0.014,0.030,0.0032,0.058,0.074,0.028,0.0,0.0,0.0,0.13,0.13,0.11
MIDLAND CREDIT MANAGEMENT INC,61,40,21,0.095,0.11,0.077,37883,27359,10524,0.023,0.043,0.010,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.29
PORTFOLIO RECOVERY ASSOCIATES LLC,55,19,36,0.086,0.052,0.13,47564,3522,44042,0.029,0.0055,0.044,0.018,0.053,0.0,0.0,0.0,0.0,0.36,0.11,0.50
DISCOVER BANK,36,25,11,0.056,0.068,0.040,66336,26476,39861,0.040,0.042,0.040,0.083,0.080,0.091,0.0,0.0,0.0,0.28,0.16,0.55
CAPITAL ONE BANK (USA) NA,33,25,8,0.052,0.068,0.029,28280,22612,5669,0.017,0.036,0.0056,0.12,0.16,0.0,0.0,0.0,0.0,0.48,0.52,0.38
NEW WORLD COLLECTIONS INC,24,5,19,0.038,0.014,0.070,29603,3695,25908,0.018,0.0058,0.026,0.13,0.60,0.0,0.0,0.0,0.0,0.54,0.20,0.63
JEFFERSON CAPITAL SYSTEMS LLC,24,13,11,0.038,0.036,0.040,20894,11916,8979,0.013,0.019,0.0089,0.083,0.15,0.0,0.0,0.0,0.0,0.42,0.23,0.64
SAC FINANCE INC,24,20,4,0.038,0.055,0.015,63550,36421,27129,0.039,0.057,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.75
CONNERSVILLE CREDIT BUREAU,20,12,8,0.031,0.033,0.029,94971,58735,36236,0.058,0.092,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.50,0.88
MARINER FINANCE LLC,18,11,7,0.028,0.030,0.026,58404,30431,27972,0.036,0.048,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.45,0.57
CITIBANK NA,17,5,12,0.027,0.014,0.044,29145,5223,23922,0.018,0.0082,0.024,0.12,0.40,0.0,0.0,0.0,0.0,0.53,0.60,0.50
CROWN ASSET MANAGEMENT LLC,16,6,10,0.025,0.016,0.037,18624,3253,15371,0.011,0.0051,0.015,0.13,0.33,0.0,0.0,0.0,0.0,0.75,0.50,0.90
FINANCE SYSTEM OF RICHMOND INC,15,15,0,0.023,0.041,0.0,234743,234743,0,0.14,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0
SYNCHRONY BANK,13,12,1,0.020,0.033,0.0037,999,0,999,0.00061,0.0,0.00099,0.15,0.17,0.0,0.0,0.0,0.0,0.23,0.17,1.0
MIDLAND FUNDING LLC,9,0,9,0.014,0.0,0.033,3865,0,3865,0.0024,0.0,0.0038,0.11,0.0,0.11,0.0,0.0,0.0,0.56,0.0,0.56
ONEMAIN FINANCIAL GROUP LLC,8,5,3,0.013,0.014,0.011,4312,0,4312,0.0026,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.33
BANK OF AMERICA NA,7,4,3,0.011,0.011,0.011,41246,7640,33606,0.025,0.012,0.033,0.14,0.25,0.0,0.0,0.0,0.0,0.86,0.75,1.0
WHITEWATER REGIONAL FEDERAL CREDIT UNION,7,5,2,0.011,0.014,0.0073,15292,11023,4269,0.0093,0.017,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.20,1.0
UNIFUND CCR LLC,6,0,6,0.0094,0.0,0.022,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
CREDIT CORP SOLUTIONS INC,6,1,5,0.0094,0.0027,0.018,5101,0,5101,0.0031,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.60
CAPITAL ONE NA,6,6,0,0.0094,0.016,0.0,23866,23866,0,0.015,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.83,0.0
CREDIT ACCEPTANCE CORP.,5,3,2,0.0078,0.0082,0.0073,18870,0,18870,0.012,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.20,0.0,0.50
