collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
moberly hospital co llc dba moberly regional medical,32,3,29,23.0%,20.0%,23.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,18.8%,33.3%,17.2%,100.0%,100.0%,100.0%
lvnv funding llc,13,1,12,9.4%,6.7%,9.7%,0,0,0,0%,0%,0%,7.7%,0.0%,8.3%,38.5%,100.0%,33.3%,100.0%,100.0%,100.0%
hannibal regional hospital,11,3,8,7.9%,20.0%,6.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,45.5%,66.7%,37.5%,100.0%,100.0%,100.0%
midland credit management inc,9,1,8,6.5%,6.7%,6.5%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,66.7%,100.0%,62.5%,100.0%,100.0%,100.0%
portfolio recovery associates llc,9,0,9,6.5%,0.0%,7.3%,0,0,0,0%,0%,0%,11.1%,0%,11.1%,55.6%,0%,55.6%,100.0%,0%,100.0%
moberly hospital company llc,8,1,7,5.8%,6.7%,5.6%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,12.5%,0.0%,14.3%,100.0%,100.0%,100.0%
mhc llc d/b/a mrmc,7,0,7,5.0%,0.0%,5.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,14.3%,0%,14.3%,100.0%,0%,100.0%
northeast missouri ambulatory surgery center llc,5,1,4,3.6%,6.7%,3.2%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
citibank na,5,1,4,3.6%,6.7%,3.2%,0,0,0,0%,0%,0%,40.0%,100.0%,25.0%,0.0%,0.0%,0.0%,80.0%,0.0%,100.0%
midland credit managment inc,4,0,4,2.9%,0.0%,3.2%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
northeast mo ambulatory surgery center llc,3,0,3,2.2%,0.0%,2.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jefferson capital systems llc,3,0,3,2.2%,0.0%,2.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,66.7%,0%,66.7%,100.0%,0%,100.0%
washington university physician network,2,0,2,1.4%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
midland funding llc,2,0,2,1.4%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
curl hark & holliday llc,2,0,2,1.4%,0.0%,1.6%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery associates inc,2,0,2,1.4%,0.0%,1.6%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
cvi sgp-co acquisition trust,2,1,1,1.4%,6.7%,0.8%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
jp morgan chase bank na,2,2,0,1.4%,13.3%,0.0%,0,0,0,0%,0%,0%,100.0%,100.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
td bank usa na,1,0,1,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
wakefield &associate inc,1,0,1,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
moberly hospital co dba moberly regional medical center,1,0,1,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
moberly hospital company llc d/b/a moberly regional medical,1,0,1,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
the hannibal clinic inc,1,0,1,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
northwest arkansas hospital llc,1,0,1,0.7%,0.0%,0.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
