collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,84,24,60,17.8%,20.2%,17.0%,0,0,0,0.0%,0.0%,0.0%,10.7%,16.7%,8.3%,34.5%,37.5%,33.3%,95.2%,87.5%,98.3%
BOTHWELL REGIONAL HEALTH CENTER,76,21,55,16.1%,17.6%,15.6%,0,0,0,0.0%,0.0%,0.0%,1.3%,4.8%,0.0%,38.2%,28.6%,41.8%,96.1%,85.7%,100.0%
PORTFOLIO RECOVERY ASSOCIATES LLC,53,3,50,11.2%,2.5%,14.2%,0,0,0,0.0%,0.0%,0.0%,7.5%,0.0%,8.0%,34.0%,0.0%,36.0%,100.0%,100.0%,100.0%
BOTHWELL REGIONAL HEALTH CENTER PETITIONER,51,35,16,10.8%,29.4%,4.5%,0,0,0,0.0%,0.0%,0.0%,3.9%,2.9%,6.3%,51.0%,48.6%,56.3%,94.1%,91.4%,100.0%
MIDLAND CREDIT MANAGEMENT INC,29,7,22,6.1%,5.9%,6.2%,0,0,0,0.0%,0.0%,0.0%,34.5%,14.3%,40.9%,27.6%,42.9%,22.7%,89.7%,85.7%,90.9%
MIDLAND FUNDING LLC,23,0,23,4.9%,0.0%,6.5%,0,0,0,0.0%,0.0%,0.0%,8.7%,0.0%,8.7%,30.4%,0.0%,30.4%,100.0%,0.0%,100.0%
MIDLAND CREDIT MGMT,19,1,18,4.0%,0.8%,5.1%,0,0,0,0.0%,0.0%,0.0%,10.5%,0.0%,11.1%,47.4%,0.0%,50.0%,100.0%,100.0%,100.0%
CAVALRY SPV I LLC,14,1,13,3.0%,0.8%,3.7%,0,0,0,0.0%,0.0%,0.0%,7.1%,0.0%,7.7%,35.7%,0.0%,38.5%,85.7%,100.0%,84.6%
CAPITAL ONE BANK USA NA,13,4,9,2.8%,3.4%,2.5%,0,0,0,0.0%,0.0%,0.0%,15.4%,0.0%,22.2%,30.8%,50.0%,22.2%,92.3%,75.0%,100.0%
JEFFERSON CAPITAL SYSTEMS LLC,11,3,8,2.3%,2.5%,2.3%,0,0,0,0.0%,0.0%,0.0%,18.2%,0.0%,25.0%,54.5%,66.7%,50.0%,100.0%,100.0%,100.0%
BANK OF AMERICA NA,9,0,9,1.9%,0.0%,2.5%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,22.2%,0.0%,22.2%,100.0%,0.0%,100.0%
CITIBANK NA,8,0,8,1.7%,0.0%,2.3%,0,0,0,0.0%,0.0%,0.0%,12.5%,0.0%,12.5%,12.5%,0.0%,12.5%,100.0%,0.0%,100.0%
CAPITAL REGION MEDICAL CENTER,8,1,7,1.7%,0.8%,2.0%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,12.5%,0.0%,14.3%,100.0%,100.0%,100.0%
JP MORGAN CHASE BANK NA,5,2,3,1.1%,1.7%,0.8%,0,0,0,0.0%,0.0%,0.0%,40.0%,0.0%,66.7%,20.0%,50.0%,0.0%,100.0%,100.0%,100.0%
CITIBANK,5,4,1,1.1%,3.4%,0.3%,0,0,0,0.0%,0.0%,0.0%,20.0%,25.0%,0.0%,60.0%,50.0%,100.0%,100.0%,100.0%,100.0%
CASH LINK USA LLC,4,0,4,0.8%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
BOTHWELL ANESTHESIA SERVICES,3,0,3,0.6%,0.0%,0.8%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
TD BANK USA NA,3,2,1,0.6%,1.7%,0.3%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,100.0%,33.3%,50.0%,0.0%,100.0%,100.0%,100.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,3,1,2,0.6%,0.8%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,100.0%
BARCLAYS BANK DELAWARE,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
ONEMAIN FINANCIAL GROUP LLC,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
WAKEFIELD & ASSOCIATES INC,2,1,1,0.4%,0.8%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,100.0%,100.0%,100.0%,100.0%
PETTIS COUNTY AMBULANCE DISTRICT,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
MM FINANCE LLC,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
NCB MANAGEMENT SERVICES INC,2,0,2,0.4%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CLEAR RECOVERY INC,2,1,1,0.4%,0.8%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
PROGRESSIVE CASUALTY INSURANCE,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ACCOUNTS MANAGEMENT A DIVISION OF CREDIT BUREAU OF COLUMBIA,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CARROLL COUNTY MEMORIAL HOSPITAL,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MOBERLY HOSPITAL COMPANY LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CEDAR OAKS SURGERY CENTER LLC,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
ST JOSEPH MEDICAL CENTER,1,0,1,0.2%,0.0%,0.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
