collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,75,16,59,21.9%,35.6%,19.8%,0,0,0,0%,0%,0%,1.3%,0.0%,1.7%,34.7%,18.8%,39.0%,100.0%,100.0%,100.0%
portfolio recovery associates llc,55,2,53,16.0%,4.4%,17.8%,0,0,0,0%,0%,0%,7.3%,0.0%,7.5%,10.9%,50.0%,9.4%,100.0%,100.0%,100.0%
midland credit management inc,54,10,44,15.7%,22.2%,14.8%,0,0,0,0%,0%,0%,1.9%,0.0%,2.3%,31.5%,30.0%,31.8%,100.0%,100.0%,100.0%
cavalry spv i llc,19,2,17,5.5%,4.4%,5.7%,0,0,0,0%,0%,0%,10.5%,0.0%,11.8%,15.8%,0.0%,17.6%,100.0%,100.0%,100.0%
midland funding llc,16,2,14,4.7%,4.4%,4.7%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,43.8%,0.0%,50.0%,100.0%,100.0%,100.0%
midland credit mgt,15,0,15,4.4%,0.0%,5.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
citibank na,15,6,9,4.4%,13.3%,3.0%,0,0,0,0%,0%,0%,20.0%,16.7%,22.2%,6.7%,0.0%,11.1%,100.0%,100.0%,100.0%
capital one bank (usa) na,11,0,11,3.2%,0.0%,3.7%,0,0,0,0%,0%,0%,9.1%,0%,9.1%,9.1%,0%,9.1%,100.0%,0%,100.0%
bank of america na,9,1,8,2.6%,2.2%,2.7%,0,0,0,0%,0%,0%,22.2%,0.0%,25.0%,11.1%,0.0%,12.5%,100.0%,100.0%,100.0%
jefferson capital systems llc,7,1,6,2.0%,2.2%,2.0%,0,0,0,0%,0%,0%,14.3%,0.0%,16.7%,42.9%,100.0%,33.3%,100.0%,100.0%,100.0%
lester e cox medical centers,7,0,7,2.0%,0.0%,2.3%,0,0,0,0%,0%,0%,14.3%,0%,14.3%,28.6%,0%,28.6%,100.0%,0%,100.0%
wakefield & associates inc,5,0,5,1.5%,0.0%,1.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,40.0%,0%,40.0%,100.0%,0%,100.0%
mm finance llc,4,1,3,1.2%,2.2%,1.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
absolute resolutions investments llc,4,0,4,1.2%,0.0%,1.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
second round sub llc,3,0,3,0.9%,0.0%,1.0%,0,0,0,0%,0%,0%,33.3%,0%,33.3%,0.0%,0%,0.0%,100.0%,0%,100.0%
credit corp solutions inc,3,0,3,0.9%,0.0%,1.0%,0,0,0,0%,0%,0%,33.3%,0%,33.3%,0.0%,0%,0.0%,100.0%,0%,100.0%
genesis health clubs inc,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
td bank usa na,2,1,1,0.6%,2.2%,0.3%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
kirksville missouri hospital company llc d/b/a northeast reg,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
one main financial group llc,2,0,2,0.6%,0.0%,0.7%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
onemain financial group llc,2,1,1,0.6%,2.2%,0.3%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
velocity investments llc,2,1,1,0.6%,2.2%,0.3%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
farmers produce exchange,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jp morgan chase bank n a,1,0,1,0.3%,0.0%,0.3%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
