collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,37,7,30,0.19,0.18,0.20,0,0,0,0.0,0.0,0.0,0.081,0.43,0.0,0.19,0.0,0.23,0.86,0.43,0.97
MIDLAND CREDIT MANAGEMENT INC,33,5,28,0.17,0.13,0.18,0,0,0,0.0,0.0,0.0,0.030,0.0,0.036,0.33,0.40,0.32,0.97,1.0,0.96
PORTFOLIO RECOVERY ASSOCIATES LLC,24,2,22,0.13,0.051,0.14,0,0,0,0.0,0.0,0.0,0.042,0.0,0.045,0.21,0.0,0.23,1.0,1.0,1.0
CITIBANK NA,11,7,4,0.057,0.18,0.026,0,0,0,0.0,0.0,0.0,0.18,0.29,0.0,0.0,0.0,0.0,0.73,0.71,0.75
MIDLAND FUNDING LLC,10,1,9,0.052,0.026,0.059,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40,0.0,0.44,0.90,0.0,1.0
CAVALRY SPV I LLC,10,0,10,0.052,0.0,0.065,0,0,0,0.0,0.0,0.0,0.10,0.0,0.10,0.30,0.0,0.30,0.90,0.0,0.90
BANK OF AMERICA NA,9,1,8,0.047,0.026,0.052,0,0,0,0.0,0.0,0.0,0.11,1.0,0.0,0.11,0.0,0.13,0.89,0.0,1.0
JEFFERSON CAPITAL SYSTEMS LLC,6,1,5,0.031,0.026,0.033,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.60,1.0,1.0,1.0
CAPITAL ONE BANK (USA) NA,4,1,3,0.021,0.026,0.020,0,0,0,0.0,0.0,0.0,0.25,0.0,0.33,0.25,1.0,0.0,1.0,1.0,1.0
BOTHWELL REGIONAL HEALTH CENTER,3,1,2,0.016,0.026,0.013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.50,1.0,1.0,1.0
GOLDEN VALLEY MEMORIAL HOSPITAL DISTRICT,3,2,1,0.016,0.051,0.0065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,1.0,1.0,1.0
BARCLAYS BANK DELAWARE,3,0,3,0.016,0.0,0.020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
UHG I LLC,3,2,1,0.016,0.051,0.0065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.50,0.0,1.0,1.0,1.0
ONE MAIN FINANCIAL GROUP LLC,2,0,2,0.010,0.0,0.013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.50,0.0,0.50,1.0,0.0,1.0
