collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
lvnv funding llc,54,7,47,21.4%,20.0%,21.7%,0,0,0,0%,0%,0%,3.7%,0.0%,4.3%,33.3%,28.6%,34.0%,94.4%,57.1%,100.0%
portfolio recovery associates llc,53,6,47,21.0%,17.1%,21.7%,0,0,0,0%,0%,0%,3.8%,0.0%,4.3%,15.1%,16.7%,14.9%,98.1%,100.0%,97.9%
midland credit management inc,40,10,30,15.9%,28.6%,13.8%,0,0,0,0%,0%,0%,2.5%,10.0%,0.0%,25.0%,20.0%,26.7%,92.5%,70.0%,100.0%
midland funding llc,13,0,13,5.2%,0.0%,6.0%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,23.1%,0%,23.1%,100.0%,0%,100.0%
cavalry spv i llc,12,3,9,4.8%,8.6%,4.1%,0,0,0,0%,0%,0%,41.7%,33.3%,44.4%,16.7%,0.0%,22.2%,91.7%,100.0%,88.9%
wakefield & associates inc,11,0,11,4.4%,0.0%,5.1%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,45.5%,0%,45.5%,100.0%,0%,100.0%
citibank na,9,2,7,3.6%,5.7%,3.2%,0,0,0,0%,0%,0%,11.1%,0.0%,14.3%,22.2%,0.0%,28.6%,100.0%,100.0%,100.0%
jefferson capital systems llc,6,0,6,2.4%,0.0%,2.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,16.7%,0%,16.7%,100.0%,0%,100.0%
bank of america na,6,0,6,2.4%,0.0%,2.8%,0,0,0,0%,0%,0%,16.7%,0%,16.7%,16.7%,0%,16.7%,100.0%,0%,100.0%
capital one bank (usa) na,4,0,4,1.6%,0.0%,1.8%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,25.0%,0%,25.0%,100.0%,0%,100.0%
absolute resolutions investments llc,4,1,3,1.6%,2.9%,1.4%,0,0,0,0%,0%,0%,0.0%,0.0%,0.0%,25.0%,100.0%,0.0%,100.0%,100.0%,100.0%
freeman health system,3,0,3,1.2%,0.0%,1.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,66.7%,0%,66.7%
portfolio recovery,3,0,3,1.2%,0.0%,1.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
signature medical group inc,3,0,3,1.2%,0.0%,1.4%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,33.3%,0%,33.3%,100.0%,0%,100.0%
jp morgan chase bank na,3,1,2,1.2%,2.9%,0.9%,0,0,0,0%,0%,0%,33.3%,0.0%,50.0%,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%
genesis health clubs inc,2,0,2,0.8%,0.0%,0.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,50.0%,0%,50.0%,100.0%,0%,100.0%
crown asset management llc,2,0,2,0.8%,0.0%,0.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
ncb managements services inc,2,0,2,0.8%,0.0%,0.9%,0,0,0,0%,0%,0%,50.0%,0%,50.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery associates llc petitioner,2,0,2,0.8%,0.0%,0.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
wakefield and associates inc,2,0,2,0.8%,0.0%,0.9%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
portfolio recovery 707 n 2nd,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
cooperative assoc. no. 52 d/b/a bolivar farmers exchange,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
progressive advanced ins,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
mm finance llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
barclays bank delaware,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
missouri center for reproductive medicine,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
american enterp rises international,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
first portfolio ventures i llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
clear recovery inc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
velocity investments llc,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
freeman health systems,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,100.0%,0%,100.0%,100.0%,0%,100.0%
cvi sgp-co acquisition trust,1,1,0,0.4%,2.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
bank of america na st louis 707,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,0.0%,0%,0.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
security credit services llc,1,1,0,0.4%,2.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
lester e cox medical centers,1,0,1,0.4%,0.0%,0.5%,0,0,0,0%,0%,0%,100.0%,0%,100.0%,0.0%,0%,0.0%,100.0%,0%,100.0%
jh met subsidiary b liquidating trust,1,1,0,0.4%,2.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
pca acquisitions v llc,1,1,0,0.4%,2.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%,100.0%,100.0%,0%
crown assest management llc,1,1,0,0.4%,2.9%,0.0%,0,0,0,0%,0%,0%,0.0%,0.0%,0%,0.0%,0.0%,0%,100.0%,100.0%,0%
