collector,count,count21,count20,percent_total,percent_total21,percent_total20,dollar_amount,dollar_amount21,dollar_amount20,dollar_percent_total,dollar_percent_total21,dollar_percent_total20,percent_with_representation,percent_with_representation21,percent_with_representation20,percent_default_judgement,percent_default_judgement21,percent_default_judgement20,percent_case_completed,percent_case_completed21,percent_case_completed20
LVNV FUNDING LLC,42,11,31,20.3%,36.7%,17.5%,0,0,0,0.0%,0.0%,0.0%,2.4%,0.0%,3.2%,45.2%,63.6%,38.7%,97.6%,90.9%,100.0%
MIDLAND CREDIT MANAGEMENT INC,38,5,33,18.4%,16.7%,18.6%,0,0,0,0.0%,0.0%,0.0%,5.3%,0.0%,6.1%,42.1%,60.0%,39.4%,94.7%,80.0%,97.0%
PORTFOLIO RECOVERY ASSOCIATES LLC / SAN DIEGO,11,0,11,5.3%,0.0%,6.2%,0,0,0,0.0%,0.0%,0.0%,9.1%,0.0%,9.1%,36.4%,0.0%,36.4%,100.0%,0.0%,100.0%
SLATER AMBULANCE DISTRICT #1,10,1,9,4.8%,3.3%,5.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,30.0%,0.0%,33.3%,100.0%,100.0%,100.0%
PORTFOLIO RECOVERY ASSOCIATES LLC,10,1,9,4.8%,3.3%,5.1%,0,0,0,0.0%,0.0%,0.0%,10.0%,0.0%,11.1%,10.0%,0.0%,11.1%,100.0%,100.0%,100.0%
JOHN FITZGIBBON MEMORIAL HOSPITAL,8,0,8,3.9%,0.0%,4.5%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
CARROLL COUNTY MEMORIAL HOSPITAL,6,0,6,2.9%,0.0%,3.4%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
CITIBANK NA,5,2,3,2.4%,6.7%,1.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,20.0%,50.0%,0.0%,100.0%,100.0%,100.0%
CAVALRY SPV 1 LLC / ST LOUIS,4,0,4,1.9%,0.0%,2.3%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,25.0%,0.0%,25.0%,100.0%,0.0%,100.0%
BANK OF AMERICA/ST LOUIS,4,1,3,1.9%,3.3%,1.7%,0,0,0,0.0%,0.0%,0.0%,25.0%,100.0%,0.0%,0.0%,0.0%,0.0%,75.0%,0.0%,100.0%
LA CROSSE LUMBER COMPANY / MAIN,3,0,3,1.4%,0.0%,1.7%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
MIDLAND FUNDING LLC,3,1,2,1.4%,3.3%,1.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,100.0%,50.0%,100.0%,100.0%,100.0%
CAVALRY SPV I LLC,3,0,3,1.4%,0.0%,1.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,66.7%,0.0%,66.7%,100.0%,0.0%,100.0%
CAPITAL ONE BANK (USA) NA,3,1,2,1.4%,3.3%,1.1%,0,0,0,0.0%,0.0%,0.0%,33.3%,0.0%,50.0%,33.3%,100.0%,0.0%,100.0%,100.0%,100.0%
CASH LINK USA LLC,3,0,3,1.4%,0.0%,1.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
JOHN FITZGIBBON MEMORIAL HOSPITAL INC,3,0,3,1.4%,0.0%,1.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JEFFERSON CAPITAL SYSTEMS LLC / CHICAGO,3,0,3,1.4%,0.0%,1.7%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,33.3%,0.0%,33.3%,100.0%,0.0%,100.0%
TD BANK USA NA,2,1,1,1.0%,3.3%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
MIDLAND FUNDING LLC SAN DIEGO,2,0,2,1.0%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%
BANK OF AMERICA NA,2,0,2,1.0%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
MOBERLY HOSPITAL COMPANY LLC,2,1,1,1.0%,3.3%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
WORLD ACCEPTANCE CORP OF MO,2,0,2,1.0%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CROWN ASSET MANAGEMENT LLC,2,1,1,1.0%,3.3%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,100.0%,0.0%,100.0%,100.0%,100.0%
MIDLAND FUNDING LLC ST LOUIS,2,0,2,1.0%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%
CLEAR RECOVERY INC,2,1,1,1.0%,3.3%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,100.0%
JP MORGAN CHASE BANK NA,2,0,2,1.0%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CVI SGP ACQUISITION TRUST,2,0,2,1.0%,0.0%,1.1%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
JOE'S AUTO SALES INC,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
ABSOLUTE RESOLUTIONS INVESTMENTS LLC,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WORLD ACCEPTANCE CORP OF MISSOURI,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
CARDINAL LOANS LLC D/B/A CASH N GO,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
WOMEN'S WELLNESS CENTER INC,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
MOBERLY HOSPITAL INC D/B/A MOBERLY REGIONAL MEDICAL CENTER,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
CAPITAL ONE BANK USA NA,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
WAKEFIELD & ASSOCIATES INC,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%
FITZGIBBON MEMORIAL HOSPITAL,1,0,1,0.5%,0.0%,0.6%,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%
